"uuid","entry","row","column","block","plot","location","species","trait","value","timestamp","person","location","number","device_name"
"0196e260-2740-747a-898d-d93ffa911e99","25K-199","2","22","2","0282","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 09:03:07.701+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898d-d93ffa911e99","25K-199","2","22","2","0282","KAUST","Sesamum indicum","July 22-24 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-22 10:51:11.039+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-8d36fe970209","PI 655061","2","23","2","0283","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 09:03:20.611+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-8d36fe970209","PI 655061","2","23","2","0283","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 10:51:26.578+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898e-8d36fe970209","PI 655061","2","23","2","0283","KAUST","Sesamum indicum","Notes","needs nitrogen","2025-07-22 10:51:34.083+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-427f26ddc6f5","25K-024","2","24","2","0284","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 09:03:33.226+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-427f26ddc6f5","25K-024","2","24","2","0284","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 10:51:46.417+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-f44291412366","Shandweel","2","25","2","0285","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 09:03:48.861+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-898f-f44291412366","Shandweel","2","25","2","0285","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 10:51:59.950+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8990-a85fed85d614","25K-009","2","26","2","0286","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 09:04:27.871+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-2740-747a-8990-a85fed85d614","25K-009","2","26","2","0286","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 10:52:08.642+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","July 17 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-17 09:05:25.049+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 11:17:37.619+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Harvest Date","216","2025-08-04 08:49:35.772+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Plants Count At Harvest","8","2025-08-04 08:49:43.754+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Lodging Plant Count","3","2025-08-04 08:49:55.648+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Plant Height (Avg.)","51","2025-08-04 08:50:08.396+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Plant Height (Avg.)","49","2025-08-04 08:50:16.762+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Plant Height (Avg.)","54","2025-08-04 08:50:21.348+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","First Caps Height (Avg.)","21","2025-08-04 08:50:25.624+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","First Caps Height (Avg.)","28","2025-08-04 08:50:26.411+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","First Caps Height (Avg.)","24","2025-08-04 08:50:30.276+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Capsule Count","7","2025-08-04 08:50:36.699+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Capsule Count","4","2025-08-04 08:50:37.498+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Capsule Count","5","2025-08-04 08:50:38.326+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Capsule Count","4","2025-08-04 08:50:39.639+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Internode Length (Avg.)","8","2025-08-04 08:50:46.169+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Internode Length (Avg.)","7","2025-08-04 08:50:49.839+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Internode Length (Avg.)","7.5","2025-08-04 08:50:56.628+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Internode Length (Avg.)","8.5","2025-08-04 08:51:48.347+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Caps Length (Avg.)","1.75","2025-08-04 08:52:03.641+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Caps Length (Avg.)","2","2025-08-04 08:52:10.514+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Caps Length (Avg.)","1.5","2025-08-04 08:52:15.060+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Caps Length (Avg.)","1.5","2025-08-04 08:52:18.620+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Caps Length (Avg.)","2","2025-08-04 08:52:39.493+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","Harvested","TRUE","2025-08-04 08:52:43.700+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-33a5e38ece90","PI 317382","3","1","2","0287","KAUST","Sesamum indicum","July 30 Growth Stage-Copy-(0)","8- Physiological Maturity","2025-08-04 08:52:59.280+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-e661da9a5412","25K-086","3","2","2","0288","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 09:05:38.026+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808c-e661da9a5412","25K-086","3","2","2","0288","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 11:17:44.105+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808d-99afe930c154","PI 655061","3","3","2","0289","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 09:05:44.510+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808d-99afe930c154","PI 655061","3","3","2","0289","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 11:17:47.203+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-4c5df06a5bf6","25K-030","3","4","2","0290","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 09:05:57.294+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808e-4c5df06a5bf6","25K-030","3","4","2","0290","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 11:17:54.555+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","July 17 Growth Stage","7- 90% No Open Flowers","2025-07-17 09:06:16.957+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","July 22-24 Growth Stage","8- Physiological Maturity","2025-07-22 11:18:16.413+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Harvest Date","216","2025-08-04 08:54:54.222+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Plants Count At Harvest","13","2025-08-04 08:54:58.043+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Lodging Plant Count","4","2025-08-04 08:55:00.205+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Plant Height (Avg.)","78","2025-08-04 08:55:39.403+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","First Caps Height (Avg.)","48","2025-08-04 08:55:45.826+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Plant Height (Avg.)","92","2025-08-04 08:55:48.924+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","First Caps Height (Avg.)","35","2025-08-04 08:55:52.050+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Plant Height (Avg.)","81","2025-08-04 08:55:56.742+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","First Caps Height (Avg.)","38","2025-08-04 08:55:59.872+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Capsule Count","11","2025-08-04 08:56:14.132+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Capsule Count","28","2025-08-04 08:56:15.124+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Capsule Count","20","2025-08-04 08:56:22.321+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Capsule Count","7","2025-08-04 08:56:25.021+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Internode Length (Avg.)","3.5","2025-08-04 08:56:35.037+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Internode Length (Avg.)","3","2025-08-04 08:56:35.916+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Internode Length (Avg.)","3","2025-08-04 08:56:36.710+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Internode Length (Avg.)","3.5","2025-08-04 08:56:37.850+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Caps Length (Avg.)","2.75","2025-08-04 08:56:47.811+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Caps Length (Avg.)","2.5","2025-08-04 08:56:52.463+03:00","Conner Johnson","","2","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Caps Length (Avg.)","2.5","2025-08-04 08:56:56.078+03:00","Conner Johnson","","3","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Caps Length (Avg.)","2.5","2025-08-04 08:56:58.139+03:00","Conner Johnson","","4","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Internode Length (Avg.)","5","2025-08-04 08:57:23.519+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Internode Length (Avg.)","5.5","2025-08-04 08:57:31.353+03:00","Conner Johnson","","6","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Internode Length (Avg.)","4.5","2025-08-04 08:57:41.297+03:00","Conner Johnson","","7","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Caps Length (Avg.)","2.5","2025-08-04 08:57:48.710+03:00","Conner Johnson","","5","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Caps Length (Avg.)","2.25","2025-08-04 08:57:52.489+03:00","Conner Johnson","","6","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Caps Length (Avg.)","2.5","2025-08-04 08:57:54.278+03:00","Conner Johnson","","7","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","Harvested","TRUE","2025-08-04 08:57:57.369+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273d-74ea-808f-018be590f86a","PI 280740","3","5","2","0291","KAUST","Sesamum indicum","July 30 Growth Stage-Copy-(0)","9- Initial Drydown: Capsules All Changed, Leaves Dropped, Seed 90% Mature","2025-08-04 08:58:05.532+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a83f-8ae443125b15","25K-028","3","6","2","0292","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 11:18:33.001+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a840-3f973214ca78","PI 531239","3","7","2","0293","KAUST","Sesamum indicum","July 17 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-17 09:06:42.101+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a840-3f973214ca78","PI 531239","3","7","2","0293","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 11:18:46.226+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a840-f3c446c38f73","PI 436596","3","8","2","0294","KAUST","Sesamum indicum","July 17 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-17 09:06:59.082+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a840-f3c446c38f73","PI 436596","3","8","2","0294","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 11:18:55.905+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a841-a7f1651af418","25K-168","3","9","2","0295","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 09:07:10.218+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a841-a7f1651af418","25K-168","3","9","2","0295","KAUST","Sesamum indicum","July 22-24 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-22 11:19:14.985+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a842-5bb78196dd1f","PI 599497","3","10","2","0296","KAUST","Sesamum indicum","July 17 Growth Stage","7- 90% No Open Flowers","2025-07-17 09:07:16.703+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a842-5bb78196dd1f","PI 599497","3","10","2","0296","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 11:19:22.349+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a843-0ede3ed2d1e5","25K-133","3","11","2","0297","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 09:07:25.912+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273e-7447-a843-0ede3ed2d1e5","25K-133","3","11","2","0297","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 11:19:51.323+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8562-f89cbcbbcf93","PI 426950","3","12","2","0298","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 09:07:41.565+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8562-f89cbcbbcf93","PI 426950","3","12","2","0298","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 11:20:12.368+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8563-adfaa7e6bf6d","25K-096","3","13","2","0299","KAUST","Sesamum indicum","July 17 Growth Stage","5- 5 Pairs Of Capsules","2025-07-17 09:08:02.036+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8563-adfaa7e6bf6d","25K-096","3","13","2","0299","KAUST","Sesamum indicum","July 22-24 Growth Stage","5- 5 Pairs Of Capsules","2025-07-22 11:20:20.085+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-60ae5faf40b2","PI 436601","3","14","2","0300","KAUST","Sesamum indicum","July 17 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-17 09:08:40.313+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8564-60ae5faf40b2","PI 436601","3","14","2","0300","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 11:20:50.260+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-14a628c4caee","25K-161","3","15","2","0301","KAUST","Sesamum indicum","July 17 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-17 09:09:09.852+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-14a628c4caee","25K-161","3","15","2","0301","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 11:21:14.033+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-c9803b405d36","PI 599456","3","16","2","0302","KAUST","Sesamum indicum","July 17 Growth Stage","6- Stopped Flowering Branches And Minor Plants","2025-07-17 09:09:23.523+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-c9803b405d36","PI 599456","3","16","2","0302","KAUST","Sesamum indicum","July 22-24 Growth Stage","7- 90% No Open Flowers","2025-07-22 11:26:20.535+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-c9803b405d36","PI 599456","3","16","2","0302","KAUST","Sesamum indicum","Harvest Date","216","2025-08-04 09:02:13.971+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-c9803b405d36","PI 599456","3","16","2","0302","KAUST","Sesamum indicum","Plants Count At Harvest","9","2025-08-04 09:02:27.831+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-c9803b405d36","PI 599456","3","16","2","0302","KAUST","Sesamum indicum","Lodging Plant Count","5","2025-08-04 09:02:58.580+03:00","Conner Johnson","","1","Pixel 6a"
"0196e260-273f-775d-8565-c9803b405d36","PI 599456","3","16","2","0302","KAUST","Sesamum indicum","Plant Height (Avg.)","124","2025-08-04 09:03:18.226+03:00","Conner Johnson","","1","Pixel 6a"
